scene_key,label,collision_timestep,source_file,adv_idx
scene-0781_ego_0_ctrl_[6]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,6
scene-0782_ego_0_ctrl_[23]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,23
scene-0783_ego_0_ctrl_[3]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,3
scene-0784_ego_0_ctrl_[4]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,4
scene-0787_ego_0_ctrl_[1]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,1
scene-0794_ego_0_ctrl_[23]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,23
scene-0795_ego_0_ctrl_[40]_0,1,40,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,40
scene-0796_ego_0_ctrl_[5]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,5
scene-0797_ego_0_ctrl_[5]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,5
scene-0799_ego_0_ctrl_[6]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,6
scene-0800_ego_0_ctrl_[5]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,5
scene-0805_ego_0_ctrl_[16]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,16
scene-0806_ego_0_ctrl_[14]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,14
scene-0808_ego_0_ctrl_[16]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,16
scene-0812_ego_0_ctrl_[17]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,17
scene-0816_ego_0_ctrl_[6]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,6
scene-0817_ego_0_ctrl_[2]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,2
scene-0820_ego_0_ctrl_[2]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,2
scene-0851_ego_0_ctrl_[1]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,1
scene-0862_ego_0_ctrl_[4]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,4
scene-0870_ego_0_ctrl_[15]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,15
scene-0871_ego_0_ctrl_[1]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,1
scene-0872_ego_0_ctrl_[15]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,15
scene-0875_ego_0_ctrl_[10]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,10
scene-0876_ego_0_ctrl_[11]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,11
scene-0878_ego_0_ctrl_[2]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,2
scene-0884_ego_0_ctrl_[4]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,4
scene-0885_ego_0_ctrl_[9]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,9
scene-0891_ego_0_ctrl_[5]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,5
scene-0897_ego_0_ctrl_[9]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,9
scene-0899_ego_0_ctrl_[14]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,14
scene-0905_ego_0_ctrl_[13]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,13
scene-0906_ego_0_ctrl_[3]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,3
scene-0909_ego_0_ctrl_[6]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,6
scene-0910_ego_0_ctrl_[12]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,12
scene-0911_ego_0_ctrl_[1]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,1
scene-0912_ego_0_ctrl_[6]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,6
scene-0914_ego_0_ctrl_[3]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,3
scene-0917_ego_0_ctrl_[2]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,2
scene-0922_ego_0_ctrl_[3]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,3
scene-0929_ego_0_ctrl_[1]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,1
scene-0959_ego_0_ctrl_[9]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,9
scene-0962_ego_0_ctrl_[4]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,4
scene-0963_ego_0_ctrl_[2]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,2
scene-0968_ego_0_ctrl_[7]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,7
scene-0969_ego_0_ctrl_[3]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,3
scene-0971_ego_0_ctrl_[3]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,3
scene-0977_ego_0_ctrl_[4]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,4
scene-0978_ego_0_ctrl_[3]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,3
scene-0980_ego_0_ctrl_[2]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,2
scene-0981_ego_0_ctrl_[5]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,5
scene-0982_ego_0_ctrl_[9]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,9
scene-0991_ego_0_ctrl_[14]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,14
scene-0994_ego_0_ctrl_[1]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,1
scene-0997_ego_0_ctrl_[2]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,2
scene-0998_ego_0_ctrl_[2]_0,1,31,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,2
scene-0999_ego_0_ctrl_[2]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,2
scene-1000_ego_0_ctrl_[3]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,3
scene-1001_ego_0_ctrl_[5]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,5
scene-1006_ego_0_ctrl_[6]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,6
scene-1012_ego_0_ctrl_[1]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,1
scene-1017_ego_0_ctrl_[5]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,5
scene-1021_ego_0_ctrl_[2]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,2
scene-1022_ego_0_ctrl_[3]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,3
scene-1024_ego_0_ctrl_[4]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,4
scene-1044_ego_0_ctrl_[3]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,3
scene-1047_ego_0_ctrl_[16]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,16
scene-1048_ego_0_ctrl_[2]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,2
scene-1049_ego_0_ctrl_[3]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,3
scene-1050_ego_0_ctrl_[6]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,6
scene-1051_ego_0_ctrl_[1]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,1
scene-1055_ego_0_ctrl_[3]_0,1,21,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,3
scene-1063_ego_0_ctrl_[1]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,1
scene-1071_ego_0_ctrl_[2]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,2
scene-1074_ego_0_ctrl_[3]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,3
scene-1075_ego_0_ctrl_[1]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,1
scene-1076_ego_0_ctrl_[1]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,1
scene-1077_ego_0_ctrl_[4]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,4
scene-1078_ego_0_ctrl_[6]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,6
scene-1080_ego_0_ctrl_[10]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,10
scene-1081_ego_0_ctrl_[4]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,4
scene-1084_ego_0_ctrl_[15]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,15
scene-1085_ego_0_ctrl_[4]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,4
scene-1093_ego_0_ctrl_[4]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,4
scene-1095_ego_0_ctrl_[1]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,1
scene-1096_ego_0_ctrl_[5]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,5
scene-1097_ego_0_ctrl_[8]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,8
scene-1098_ego_0_ctrl_[13]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,13
scene-1099_ego_0_ctrl_[14]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,14
scene-1100_ego_0_ctrl_[5]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,5
scene-1101_ego_0_ctrl_[2]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,2
scene-1102_ego_0_ctrl_[7]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,7
scene-1108_ego_0_ctrl_[1]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,1
scene-1109_ego_0_ctrl_[4]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-001.hdf5,4
scene-0002_ego_0_ctrl_[2]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,2
scene-0006_ego_0_ctrl_[1]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,1
scene-0007_ego_0_ctrl_[1]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,1
scene-0010_ego_0_ctrl_[3]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,3
scene-0011_ego_0_ctrl_[6]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,6
scene-0018_ego_0_ctrl_[11]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,11
scene-0029_ego_0_ctrl_[2]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,2
scene-0030_ego_0_ctrl_[3]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,3
scene-0039_ego_0_ctrl_[14]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,14
scene-0043_ego_0_ctrl_[1]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,1
scene-0045_ego_0_ctrl_[1]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,1
scene-0053_ego_0_ctrl_[10]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,10
scene-0066_ego_0_ctrl_[2]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,2
scene-0068_ego_0_ctrl_[9]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,9
scene-0069_ego_0_ctrl_[13]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,13
scene-0070_ego_0_ctrl_[3]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,3
scene-0072_ego_0_ctrl_[1]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,1
scene-0073_ego_0_ctrl_[1]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,1
scene-0074_ego_0_ctrl_[12]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,12
scene-0094_ego_0_ctrl_[2]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,2
scene-0095_ego_0_ctrl_[7]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,7
scene-0096_ego_0_ctrl_[4]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,4
scene-0098_ego_0_ctrl_[14]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,14
scene-0104_ego_0_ctrl_[21]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,21
scene-0106_ego_0_ctrl_[16]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,16
scene-0109_ego_0_ctrl_[5]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,5
scene-0110_ego_0_ctrl_[9]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,9
scene-0133_ego_0_ctrl_[4]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,4
scene-0135_ego_0_ctrl_[1]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,1
scene-0150_ego_0_ctrl_[3]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,3
scene-0151_ego_0_ctrl_[3]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,3
scene-0158_ego_0_ctrl_[3]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,3
scene-0159_ego_0_ctrl_[9]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,9
scene-0175_ego_0_ctrl_[2]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,2
scene-0181_ego_0_ctrl_[1]_0,1,50,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,1
scene-0185_ego_0_ctrl_[1]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,1
scene-0188_ego_0_ctrl_[7]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,7
scene-0190_ego_0_ctrl_[1]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,1
scene-0195_ego_0_ctrl_[6]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,6
scene-0200_ego_0_ctrl_[3]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,3
scene-0203_ego_0_ctrl_[4]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,4
scene-0204_ego_0_ctrl_[2]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,2
scene-0207_ego_0_ctrl_[4]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,4
scene-0208_ego_0_ctrl_[15]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,15
scene-0210_ego_0_ctrl_[1]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,1
scene-0214_ego_0_ctrl_[20]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,20
scene-0220_ego_0_ctrl_[9]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,9
scene-0226_ego_0_ctrl_[9]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,9
scene-0227_ego_0_ctrl_[11]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,11
scene-0229_ego_0_ctrl_[8]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,8
scene-0230_ego_0_ctrl_[28]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,28
scene-0233_ego_0_ctrl_[7]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,7
scene-0234_ego_0_ctrl_[11]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,11
scene-0238_ego_0_ctrl_[12]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,12
scene-0239_ego_0_ctrl_[11]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,11
scene-0242_ego_0_ctrl_[3]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,3
scene-0245_ego_0_ctrl_[5]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,5
scene-0247_ego_0_ctrl_[2]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,2
scene-0248_ego_0_ctrl_[1]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,1
scene-0251_ego_0_ctrl_[2]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,2
scene-0253_ego_0_ctrl_[2]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,2
scene-0257_ego_0_ctrl_[2]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,2
scene-0258_ego_0_ctrl_[10]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,10
scene-0259_ego_0_ctrl_[6]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,6
scene-0263_ego_0_ctrl_[8]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,8
scene-0264_ego_0_ctrl_[17]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,17
scene-0273_ego_0_ctrl_[2]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,2
scene-0276_ego_0_ctrl_[2]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,2
scene-0286_ego_0_ctrl_[2]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,2
scene-0287_ego_0_ctrl_[12]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,12
scene-0289_ego_0_ctrl_[2]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,2
scene-0291_ego_0_ctrl_[11]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,11
scene-0292_ego_0_ctrl_[2]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,2
scene-0296_ego_0_ctrl_[1]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,1
scene-0298_ego_0_ctrl_[2]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,2
scene-0299_ego_0_ctrl_[4]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,4
scene-0300_ego_0_ctrl_[8]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,8
scene-0302_ego_0_ctrl_[16]_0,1,12,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,16
scene-0303_ego_0_ctrl_[1]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,1
scene-0305_ego_0_ctrl_[5]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,5
scene-0315_ego_0_ctrl_[2]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,2
scene-0324_ego_0_ctrl_[16]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,16
scene-0348_ego_0_ctrl_[2]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,2
scene-0356_ego_0_ctrl_[12]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,12
scene-0357_ego_0_ctrl_[15]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,15
scene-0358_ego_0_ctrl_[2]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,2
scene-0361_ego_0_ctrl_[2]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,2
scene-0368_ego_0_ctrl_[3]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,3
scene-0369_ego_0_ctrl_[1]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,1
scene-0372_ego_0_ctrl_[10]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,10
scene-0388_ego_0_ctrl_[5]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,5
scene-0392_ego_0_ctrl_[5]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,5
scene-0395_ego_0_ctrl_[2]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,2
scene-0396_ego_0_ctrl_[1]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,1
scene-0397_ego_0_ctrl_[6]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,6
scene-0399_ego_0_ctrl_[15]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,15
scene-0400_ego_0_ctrl_[10]_0,0,-1,/mnt/e/Project/datasets/trajectories/case5_StrivePolicy_trajdata/data-002.hdf5,10
